Fecha Orden;CodVenta;CodTienda;CodProducto;CodCliente;Cantidad;Precio;Coste;%IVA
10/02/2026;313828;143;214;282942;4;34.99;13.0863;21
10/02/2026;313829;302;540;282943;4;32.6;12.1924;4
10/02/2026;313830;190;333;282944;2;782.99;486.7066;8
10/02/2026;313831;95;386;282945;3;1120.49;713.0798;8
10/02/2026;313832;287;342;282946;3;699.0982;413.1463;10
10/02/2026;313833;149;535;282947;2;24.99;9.3463;4
10/02/2026;313834;528;538;282948;1;21.49;8.0373;4
10/02/2026;313835;405;489;282949;2;53.99;41.5723;8
10/02/2026;313836;98;538;282950;3;21.49;8.0373;4
10/02/2026;313837;513;217;282951;3;34.99;13.0863;4
10/02/2026;313838;23;467;282952;1;24.49;9.1593;4
10/02/2026;313839;256;541;282953;4;28.99;10.8423;8
10/02/2026;313840;212;604;282954;2;539.99;343.6496;4
10/02/2026;313841;635;351;282955;2;3374.99;1898.0944;8
10/02/2026;313842;213;214;282956;3;34.99;13.0863;8
10/02/2026;313843;164;486;282957;3;159;59.466;8
10/02/2026;313844;537;540;282958;1;32.6;12.1924;4
10/02/2026;313845;313;587;282959;1;769.49;419.7784;21
10/02/2026;313846;351;234;282960;1;49.99;38.4923;8
10/02/2026;313847;164;463;282961;2;24.49;9.1593;4
10/02/2026;313848;647;225;282962;1;8.99;6.9223;8
10/02/2026;313849;93;570;282963;1;742.35;461.4448;4
10/02/2026;313850;23;477;282964;2;4.99;1.8663;4
10/02/2026;313851;647;480;282965;2;2.29;0.8565;8
10/02/2026;313852;9;477;282966;4;4.99;1.8663;21
10/02/2026;313853;585;536;282967;1;29.99;11.2163;10
10/02/2026;313854;635;529;282968;4;3.99;1.4923;8
10/02/2026;313855;23;485;282969;2;21.98;8.2205;21
10/02/2026;313856;444;214;282970;2;34.99;13.0863;8
10/02/2026;313857;386;477;282971;4;4.99;1.8663;8
10/02/2026;313858;537;587;282972;2;769.49;419.7784;4
10/02/2026;313859;149;479;282973;4;8.99;3.3623;4
10/02/2026;313860;23;311;282974;1;3578.27;2171.2942;8
10/02/2026;313861;159;606;282975;4;539.99;343.6496;21
10/02/2026;313862;395;222;282976;4;34.99;13.0863;4
10/02/2026;313863;313;540;282977;1;32.6;12.1924;21
10/02/2026;313864;24;489;282978;1;53.99;41.5723;21
10/02/2026;313865;258;480;282979;2;2.29;0.8565;10
10/02/2026;313866;601;312;282980;3;3578.27;2171.2942;4
10/02/2026;313867;572;536;282981;3;29.99;11.2163;8
10/02/2026;313868;159;588;282982;1;769.49;419.7784;8
10/02/2026;313869;154;313;282983;2;3578.27;2171.2942;8
10/02/2026;313870;461;539;282984;2;24.99;9.3463;8
10/02/2026;313871;231;237;282985;3;49.99;38.4923;8
10/02/2026;313872;234;480;282986;1;2.29;0.8565;21
10/02/2026;313873;143;214;282987;1;34.99;13.0863;8
10/02/2026;313874;526;477;282988;3;4.99;1.8663;8
10/02/2026;313875;256;477;282989;4;4.99;1.8663;8
10/02/2026;313876;537;225;282990;4;8.99;6.9223;8
10/02/2026;313877;461;575;282991;3;2384.07;1481.9379;8
10/02/2026;313878;142;488;282992;1;53.99;41.5723;8
10/02/2026;313879;487;482;282993;1;8.99;3.3623;8
10/02/2026;313880;142;537;282994;1;35;13.09;4
10/02/2026;313881;286;477;282995;1;4.99;1.8663;21
10/02/2026;313882;256;384;282996;2;1120.49;713.0798;8
10/02/2026;313883;50;480;282997;2;2.29;0.8565;8
10/02/2026;313884;513;480;282998;4;2.29;0.8565;8
10/02/2026;313885;545;528;282999;3;4.99;1.8663;4
10/02/2026;313886;411;537;283000;1;35;13.09;4
10/02/2026;313887;405;228;283001;1;49.99;38.4923;8
10/02/2026;313888;357;529;283002;1;3.99;1.4923;4
10/02/2026;313889;264;379;283003;1;2181.5625;1320.6838;8
10/02/2026;313890;264;357;283004;1;2319.99;1265.6195;8
10/02/2026;313891;149;477;283005;1;4.99;1.8663;10
10/02/2026;313892;142;214;283006;1;34.99;13.0863;8
10/02/2026;313893;159;484;283007;4;7.95;2.9733;10
10/02/2026;313894;75;214;283008;4;34.99;13.0863;8
10/02/2026;313895;176;463;283009;1;24.49;9.1593;21
10/02/2026;313896;212;589;283010;2;769.49;419.7784;10
10/02/2026;313897;256;477;283011;4;4.99;1.8663;4
10/02/2026;313898;176;485;283012;4;21.98;8.2205;8
10/02/2026;313899;357;386;283013;3;1120.49;713.0798;10
10/02/2026;313900;2;605;283014;2;539.99;343.6496;8
10/02/2026;313901;231;465;283015;4;24.49;9.1593;4
10/02/2026;313902;474;540;283016;4;32.6;12.1924;4
10/02/2026;313903;525;225;283017;2;8.99;6.9223;8
10/02/2026;313904;164;358;283018;1;2049.0982;1105.81;4
10/02/2026;313905;643;311;283019;1;3578.27;2171.2942;21
10/02/2026;313906;523;541;283020;1;28.99;10.8423;8
10/02/2026;313907;444;368;283021;3;2443.35;1518.7864;4
10/02/2026;313908;35;477;283022;3;4.99;1.8663;21
10/02/2026;313909;333;222;283023;4;34.99;13.0863;4
10/02/2026;313910;549;313;283024;1;3578.27;2171.2942;21
10/02/2026;313911;149;480;283025;3;2.29;0.8565;4
10/02/2026;313912;195;472;283026;4;63.5;23.749;21
10/02/2026;313913;395;217;283027;4;34.99;13.0863;21
10/02/2026;313914;2;225;283028;4;8.99;6.9223;10
10/02/2026;313915;176;528;283029;1;4.99;1.8663;21
10/02/2026;313916;143;528;283030;2;4.99;1.8663;8
10/02/2026;313917;405;363;283031;1;2294.99;1251.9813;4
10/02/2026;313918;35;234;283032;4;49.99;38.4923;8
10/02/2026;313919;154;529;283033;3;3.99;1.4923;21
10/02/2026;313920;256;472;283034;1;63.5;23.749;10
10/02/2026;313921;241;477;283035;4;4.99;1.8663;8
10/02/2026;313922;626;222;283036;1;34.99;13.0863;10
10/02/2026;313923;561;576;283037;1;2384.07;1481.9379;8
10/02/2026;313924;295;536;283038;4;29.99;11.2163;4
10/02/2026;313925;647;578;283039;1;1214.85;755.1508;8
10/02/2026;313926;66;217;283040;1;34.99;13.0863;8
10/02/2026;313927;286;225;283041;1;8.99;6.9223;21
10/02/2026;313928;526;537;283042;3;35;13.09;8
10/02/2026;313929;474;482;283043;2;8.99;3.3623;10
10/02/2026;313930;2;480;283044;1;2.29;0.8565;21
10/02/2026;313931;461;478;283045;3;9.99;3.7363;4
10/02/2026;313932;351;485;283046;4;21.98;8.2205;8
10/02/2026;313933;149;529;283047;4;3.99;1.4923;4
10/02/2026;313934;256;485;283048;4;21.98;8.2205;4
10/02/2026;313935;213;481;283049;1;8.99;3.3623;4
10/02/2026;313936;23;358;283050;1;2049.0982;1105.81;4
10/02/2026;313937;95;225;283051;1;8.99;6.9223;8
10/02/2026;313938;513;540;283052;3;32.6;12.1924;4
10/02/2026;313939;572;590;283053;4;769.49;419.7784;21
10/02/2026;313940;545;528;283054;3;4.99;1.8663;8
10/02/2026;313941;295;536;283055;3;29.99;11.2163;4
10/02/2026;313942;176;535;283056;4;24.99;9.3463;8
10/02/2026;313943;35;528;283057;2;4.99;1.8663;4
10/02/2026;313944;601;225;283058;4;8.99;6.9223;4
10/02/2026;313945;9;329;283059;4;782.99;486.7066;8
10/02/2026;313946;212;225;283060;3;8.99;6.9223;21
10/02/2026;313947;643;217;283061;3;34.99;13.0863;21
10/02/2026;313948;212;530;283062;2;4.99;1.8663;8
10/02/2026;313949;643;214;283063;4;34.99;13.0863;10
10/02/2026;313950;395;225;283064;2;8.99;6.9223;8
10/02/2026;313951;143;484;283065;2;7.95;2.9733;21
10/02/2026;313952;75;477;283066;1;4.99;1.8663;21
10/02/2026;313953;66;482;283067;2;8.99;3.3623;8
10/02/2026;313954;212;225;283068;3;8.99;6.9223;8
10/02/2026;313955;405;481;283069;3;8.99;3.3623;8
10/02/2026;313956;9;237;283070;3;49.99;38.4923;8
10/02/2026;313957;549;217;283071;1;34.99;13.0863;8
10/02/2026;313958;296;529;283072;3;3.99;1.4923;8
10/02/2026;313959;149;541;283073;2;28.99;10.8423;8
10/02/2026;313960;416;477;283074;2;4.99;1.8663;8
10/02/2026;313961;95;480;283075;3;2.29;0.8565;8
10/02/2026;313962;154;484;283076;1;7.95;2.9733;4
10/02/2026;313963;626;477;283077;2;4.99;1.8663;8
10/02/2026;313964;549;541;283078;4;28.99;10.8423;21
10/02/2026;313965;585;361;283079;2;2294.99;1251.9813;21
10/02/2026;313966;66;217;283080;2;34.99;13.0863;4
10/02/2026;313967;411;537;283081;2;35;13.09;8
10/02/2026;313968;287;222;283082;1;34.99;13.0863;4
10/02/2026;313969;50;214;283083;2;34.99;13.0863;4
10/02/2026;313970;23;598;283084;4;539.99;294.5797;21
10/02/2026;313971;45;214;283085;4;34.99;13.0863;4
10/02/2026;313972;176;310;283086;1;3578.27;2171.2942;4
10/02/2026;313973;258;332;283087;2;699.0982;413.1463;8
10/02/2026;313974;552;222;283088;2;34.99;13.0863;4
10/02/2026;313975;258;354;283089;3;2071.4196;1117.8559;8
10/02/2026;313976;50;222;283090;3;34.99;13.0863;21
10/02/2026;313977;357;373;283091;1;2181.5625;1320.6838;4
10/02/2026;313978;154;234;283092;2;49.99;38.4923;21
10/02/2026;313979;357;480;283093;4;2.29;0.8565;8
10/02/2026;313980;545;485;283094;2;21.98;8.2205;8
10/02/2026;313981;333;473;283095;4;63.5;23.749;8
10/02/2026;313982;552;477;283096;1;4.99;1.8663;10
10/02/2026;313983;351;480;283097;4;2.29;0.8565;10
10/02/2026;313984;549;477;283098;4;4.99;1.8663;10
10/02/2026;313985;149;217;283099;2;34.99;13.0863;8
10/02/2026;313986;264;480;283100;2;2.29;0.8565;8
10/02/2026;313987;552;536;283101;2;29.99;11.2163;8
10/02/2026;313988;306;477;283102;3;4.99;1.8663;8
10/02/2026;313989;474;484;283103;4;7.95;2.9733;4
10/02/2026;313990;173;214;283104;3;34.99;13.0863;4
10/02/2026;313991;306;537;283105;4;35;13.09;8
10/02/2026;313992;302;575;283106;3;2384.07;1481.9379;10
10/02/2026;313993;552;214;283107;3;34.99;13.0863;4
10/02/2026;313994;474;529;283108;3;3.99;1.4923;4
10/02/2026;313995;256;214;283109;3;34.99;13.0863;4
10/02/2026;313996;601;331;283110;1;782.99;486.7066;21
10/02/2026;313997;572;217;283111;1;34.99;13.0863;8
10/02/2026;313998;444;225;;3;8.99;6.9223;10
10/02/2026;313999;313;484;283113;4;7.95;2.9733;21
10/02/2026;314000;395;484;283114;4;7.95;2.9733;8
10/02/2026;314001;143;487;283115;3;54.99;20.5663;8
10/02/2026;314002;395;225;283116;4;8.99;6.9223;4
10/02/2026;314003;526;562;283117;1;2384.07;1481.9379;4
10/02/2026;314004;492;222;283118;3;34.99;13.0863;21
10/02/2026;314005;405;353;283119;1;2319.99;1265.6195;4
10/02/2026;314006;474;485;283120;2;21.98;8.2205;10
10/02/2026;314007;258;606;283121;1;539.99;343.6496;4
10/02/2026;314008;561;605;283122;4;539.99;343.6496;10
10/02/2026;314009;333;360;283123;4;2049.0982;1105.81;10
10/02/2026;314010;444;355;283124;1;2319.99;1265.6195;8
10/02/2026;314011;176;214;283125;2;34.99;13.0863;4
10/02/2026;314012;173;529;283126;2;3.99;1.4923;4
10/02/2026;314013;159;311;283127;3;3578.27;2171.2942;8
10/02/2026;314014;561;477;283128;3;4.99;1.8663;4
10/02/2026;314015;601;217;283129;1;34.99;13.0863;8
10/02/2026;314016;286;217;283130;2;34.99;13.0863;4
10/02/2026;314017;256;536;283131;3;29.99;11.2163;4
10/02/2026;314018;98;540;283132;4;32.6;12.1924;4
10/02/2026;314019;514;530;283133;3;4.99;1.8663;4
10/02/2026;314020;286;467;283134;3;24.49;9.1593;4
10/02/2026;314021;647;536;283135;2;29.99;11.2163;21
10/02/2026;314022;386;234;283136;2;49.99;38.4923;4
10/02/2026;314023;9;214;283137;2;34.99;13.0863;8
10/02/2026;314024;176;587;283138;2;769.49;419.7784;8
10/02/2026;314025;461;487;283139;3;54.99;20.5663;8
10/02/2026;314026;23;528;283140;3;4.99;1.8663;21
10/02/2026;314027;287;311;283141;4;3578.27;2171.2942;8
10/02/2026;314028;296;480;283142;1;2.29;0.8565;21
10/02/2026;314029;523;480;283143;3;2.29;0.8565;8
10/02/2026;314030;212;479;283144;4;8.99;3.3623;8
10/02/2026;314031;258;387;283145;4;1000.4375;605.6492;21
10/02/2026;314032;35;477;283146;4;4.99;1.8663;4
10/02/2026;314033;333;606;283147;4;539.99;343.6496;10
10/02/2026;314034;212;479;283148;2;8.99;3.3623;21
10/02/2026;314035;142;380;283149;4;2443.35;1554.9479;8
10/02/2026;314036;287;231;283150;1;49.99;38.4923;10
10/02/2026;314037;93;477;283151;2;4.99;1.8663;21
10/02/2026;314038;231;225;283152;3;8.99;6.9223;21
10/02/2026;314039;45;479;283153;1;8.99;3.3623;8
10/02/2026;314040;444;569;283154;2;742.35;461.4448;4
10/02/2026;314041;35;312;283155;3;3578.27;2171.2942;4
10/02/2026;314042;549;538;283156;3;21.49;8.0373;4
10/02/2026;314043;526;225;283157;1;8.99;6.9223;8
10/02/2026;314044;647;480;283158;1;2.29;0.8565;8
10/02/2026;314045;643;568;283159;2;742.35;461.4448;10
10/02/2026;314046;635;353;283160;2;2319.99;1265.6195;8
10/02/2026;314047;66;478;283161;3;9.99;3.7363;8
10/02/2026;314048;647;477;283162;4;4.99;1.8663;10
10/02/2026;314049;213;478;283163;3;9.99;3.7363;8
10/02/2026;314050;585;382;283164;1;1120.49;713.0798;10
10/02/2026;314051;491;217;283165;2;34.99;13.0863;21
10/02/2026;314052;526;477;283166;4;4.99;1.8663;8
10/02/2026;314053;287;538;283167;1;21.49;8.0373;8
10/02/2026;314054;386;485;283168;1;21.98;8.2205;10
10/02/2026;314055;95;477;283169;1;4.99;1.8663;8
10/02/2026;314056;287;535;283170;3;24.99;9.3463;4
10/02/2026;314057;75;480;283171;2;2.29;0.8565;21
10/02/2026;314058;50;530;283172;1;4.99;1.8663;8
10/02/2026;314059;212;370;283173;2;2443.35;1518.7864;4
10/02/2026;314060;24;529;283174;1;3.99;1.4923;8
10/02/2026;314061;287;589;283175;3;769.49;419.7784;8
10/02/2026;314062;626;536;283176;2;29.99;11.2163;10
10/02/2026;314063;176;214;283177;4;34.99;13.0863;10
10/02/2026;314064;461;529;283178;3;3.99;1.4923;4
10/02/2026;314065;287;479;283179;1;8.99;3.3623;4
10/02/2026;314066;585;477;283180;1;4.99;1.8663;10
10/02/2026;314067;306;605;283181;3;539.99;343.6496;8
10/02/2026;314068;264;477;283182;4;4.99;1.8663;8
10/02/2026;314069;411;477;283183;2;4.99;1.8663;8
10/02/2026;314070;212;529;283184;3;3.99;1.4923;8
10/02/2026;314071;149;471;283185;4;63.5;23.749;8
10/02/2026;314072;154;390;283186;2;1120.49;713.0798;8
10/02/2026;314073;173;477;283187;1;4.99;1.8663;8
10/02/2026;314074;149;529;283188;3;3.99;1.4923;4
10/02/2026;314074;635;529;283188;3;3.99;1.4923;4
10/02/2026;314075;386;530;283189;2;4.99;1.8663;10
10/02/2026;314076;154;477;283190;2;4.99;1.8663;8
10/02/2026;314077;231;536;283191;1;29.99;11.2163;8
10/02/2026;314078;492;605;283192;2;539.99;343.6496;8
10/02/2026;314079;234;537;283193;1;35;13.09;21
10/02/2026;314080;66;357;283194;1;2319.99;1265.6195;21
10/02/2026;314081;647;574;283195;3;2384.07;1481.9379;4
10/02/2026;314082;176;484;283196;3;7.95;2.9733;21
10/02/2026;314083;626;214;283197;2;34.99;13.0863;8
10/02/2026;314084;23;483;283198;1;120;44.88;21
10/02/2026;314085;2;480;283199;1;2.29;0.8565;8
10/02/2026;314086;286;605;283200;4;539.99;343.6496;8
10/02/2026;314087;585;465;283201;2;24.49;9.1593;8
10/02/2026;314088;231;529;283202;4;3.99;1.4923;4
10/02/2026;314089;35;477;283203;1;4.99;1.8663;4
10/02/2026;314090;647;538;283204;4;21.49;8.0373;8
10/02/2026;314091;23;480;283205;2;2.29;0.8565;10
10/02/2026;314092;416;485;283206;2;21.98;8.2205;4
10/02/2026;314093;357;569;283207;4;742.35;461.4448;8
10/02/2026;314094;95;528;283208;2;4.99;1.8663;4
10/02/2026;314095;561;538;283209;1;21.49;8.0373;4
10/02/2026;314096;173;573;283210;2;2384.07;1481.9379;8
10/02/2026;314097;514;479;283211;2;8.99;3.3623;10
10/02/2026;314098;231;604;283212;2;539.99;343.6496;8
10/02/2026;314099;416;374;283213;3;2443.35;1554.9479;8
10/02/2026;314100;176;488;283214;1;53.99;41.5723;21
10/02/2026;314101;525;474;283215;1;69.99;26.1763;4
10/02/2026;314102;195;537;283216;4;35;13.09;21
10/02/2026;314103;306;477;283217;4;4.99;1.8663;21
10/02/2026;314104;23;463;283218;3;24.49;9.1593;8
10/02/2026;314105;258;214;283219;4;34.99;13.0863;21
10/02/2026;314106;50;597;283220;4;539.99;294.5797;10
10/02/2026;314107;537;528;283221;2;4.99;1.8663;4
10/02/2026;314108;173;528;283222;1;4.99;1.8663;10
10/02/2026;314109;444;485;283223;3;21.98;8.2205;4
10/02/2026;314110;357;477;283224;2;4.99;1.8663;8
10/02/2026;314111;306;478;283225;1;9.99;3.7363;8
10/02/2026;314112;149;537;283226;1;35;13.09;8
10/02/2026;314113;487;225;283227;1;8.99;6.9223;21
10/02/2026;314114;234;529;283228;4;3.99;1.4923;4
10/02/2026;314115;66;491;283229;3;53.99;41.5723;10
10/02/2026;314116;9;370;283230;4;2443.35;1518.7864;4
10/02/2026;314117;302;485;283231;1;21.98;8.2205;10
10/02/2026;314118;296;574;283232;2;2384.07;1481.9379;8
10/02/2026;314119;164;541;283233;1;28.99;10.8423;4
10/02/2026;314120;492;359;283234;2;2294.99;1251.9813;8
10/02/2026;314121;528;538;283235;3;21.49;8.0373;4
10/02/2026;314122;585;225;283236;4;8.99;6.9223;4
10/02/2026;314123;164;528;283237;4;4.99;1.8663;4
10/02/2026;314124;513;378;283238;1;2443.35;1554.9479;21
10/02/2026;314125;264;237;283239;2;49.99;38.4923;8
10/02/2026;314126;287;477;283240;2;4.99;1.8663;4
10/02/2026;314127;405;480;283241;1;2.29;0.8565;8
10/02/2026;314128;296;225;283242;2;8.99;6.9223;10
10/02/2026;314129;487;478;283243;1;9.99;3.7363;21
10/02/2026;314130;95;539;283244;3;24.99;9.3463;10
10/02/2026;314131;528;604;283245;1;539.99;343.6496;4
10/02/2026;314132;626;479;283246;2;8.99;3.3623;8
10/02/2026;314133;306;488;283247;2;53.99;41.5723;8
10/02/2026;314134;357;537;283248;2;35;13.09;4
10/02/2026;314135;35;487;283249;1;54.99;20.5663;21
10/02/2026;314136;386;214;283250;4;34.99;13.0863;21
10/02/2026;314137;552;237;283251;3;49.99;38.4923;4
10/02/2026;314138;528;473;283252;1;63.5;23.749;4
10/02/2026;314139;98;217;283253;2;34.99;13.0863;4
10/02/2026;314140;487;530;283254;3;4.99;1.8663;8
10/02/2026;314141;176;477;283255;3;4.99;1.8663;21
10/02/2026;314142;528;357;283256;4;2319.99;1265.6195;4
10/02/2026;314143;643;480;283257;2;2.29;0.8565;8
10/02/2026;314144;537;480;283258;3;2.29;0.8565;21
10/02/2026;314145;313;539;283259;2;24.99;9.3463;8
10/02/2026;314146;513;478;283260;2;9.99;3.7363;21
10/02/2026;314147;95;312;283261;4;3578.27;2171.2942;4
10/02/2026;314148;643;489;283262;1;53.99;41.5723;10
10/02/2026;314149;585;214;283263;2;34.99;13.0863;8
10/02/2026;314150;461;361;283264;1;2294.99;1251.9813;8
10/02/2026;314151;264;528;283265;4;4.99;1.8663;4
10/02/2026;314152;231;478;283266;2;9.99;3.7363;8
10/02/2026;314153;474;487;283267;2;54.99;20.5663;8
10/02/2026;314154;256;485;283268;4;21.98;8.2205;4
10/02/2026;314155;643;231;283269;1;49.99;38.4923;8
10/02/2026;314156;9;580;283270;2;1700.99;1082.51;8
10/02/2026;314157;552;490;283271;3;53.99;41.5723;4
10/02/2026;314158;98;480;283272;2;2.29;0.8565;21
10/02/2026;314159;258;536;283273;3;29.99;11.2163;8
10/02/2026;314160;45;529;283274;4;3.99;1.4923;21
10/02/2026;314161;444;368;283275;4;2443.35;1518.7864;4
10/02/2026;314162;351;477;283276;4;4.99;1.8663;4
10/02/2026;314163;256;310;283277;1;3578.27;2171.2942;10
10/02/2026;314164;643;540;283278;2;32.6;12.1924;4
10/02/2026;314165;50;583;283279;1;1700.99;1082.51;8
10/02/2026;314166;234;540;283280;4;32.6;12.1924;4
10/02/2026;314167;213;605;283281;4;539.99;343.6496;21
10/02/2026;314168;176;484;283282;1;7.95;2.9733;8
10/02/2026;314169;395;357;283283;4;2319.99;1265.6195;10
10/02/2026;314170;474;478;283284;1;9.99;3.7363;8
10/02/2026;314171;45;485;283285;4;21.98;8.2205;8
10/02/2026;314172;456;529;283286;4;3.99;1.4923;10
10/02/2026;314173;545;564;283287;3;2384.07;1481.9379;4
10/02/2026;314174;444;541;283288;3;28.99;10.8423;8
10/02/2026;314175;411;528;283289;4;4.99;1.8663;8
10/02/2026;314176;386;488;283290;3;53.99;41.5723;8
10/02/2026;314177;164;222;283291;1;34.99;13.0863;4
10/02/2026;314178;552;487;283292;2;54.99;20.5663;8
10/02/2026;314179;487;217;283293;1;34.99;13.0863;8
10/02/2026;314180;357;478;283294;2;9.99;3.7363;21
10/02/2026;314181;190;490;283295;1;53.99;41.5723;21
10/02/2026;314182;514;479;283296;4;8.99;3.3623;8
10/02/2026;314183;195;530;283297;2;4.99;1.8663;8
10/02/2026;314184;461;540;283298;4;32.6;12.1924;8
10/02/2026;314185;287;477;283299;4;4.99;1.8663;8
10/02/2026;314186;525;487;283300;3;54.99;20.5663;21
10/02/2026;314187;296;362;283301;1;2049.0982;1105.81;4
10/02/2026;314188;176;234;283302;2;49.99;38.4923;10
10/02/2026;314189;264;228;283303;1;49.99;38.4923;10
10/02/2026;314190;572;217;283304;2;34.99;13.0863;4
10/02/2026;314191;386;540;283305;4;32.6;12.1924;4
10/02/2026;314192;149;530;283306;2;4.99;1.8663;4
10/02/2026;314193;395;604;283307;4;539.99;343.6496;8
10/02/2026;314194;231;310;283308;3;3578.27;2171.2942;4
10/02/2026;314195;9;217;283309;1;34.99;13.0863;8
10/02/2026;314196;213;485;283310;2;21.98;8.2205;21
10/02/2026;314197;643;538;283311;4;21.49;8.0373;4
10/02/2026;314198;626;538;283312;2;21.49;8.0373;8
10/02/2026;314199;149;540;283313;2;32.6;12.1924;8
10/02/2026;314200;264;222;283314;2;34.99;13.0863;21
10/02/2026;314201;93;311;283315;3;3578.27;2171.2942;4
10/02/2026;314202;552;529;283316;3;3.99;1.4923;21
10/02/2026;314203;528;214;283317;3;34.99;13.0863;4
10/02/2026;314204;313;529;283318;2;3.99;1.4923;4
10/02/2026;314205;492;352;283319;3;2071.4196;1117.8559;4
10/02/2026;314206;313;485;283320;3;21.98;8.2205;21
10/02/2026;314207;456;535;283321;4;24.99;9.3463;8
10/02/2026;314208;75;217;283322;2;34.99;13.0863;4
10/02/2026;314209;173;541;283323;2;28.99;10.8423;8
10/02/2026;314210;98;225;283324;2;8.99;6.9223;8
10/02/2026;314211;395;474;283325;4;69.99;26.1763;8
10/02/2026;314212;45;477;283326;2;4.99;1.8663;4
10/02/2026;314213;149;225;283327;4;8.99;6.9223;10
10/02/2026;314214;164;359;283328;3;2294.99;1251.9813;4
10/02/2026;314215;585;486;283329;4;159;59.466;8
10/02/2026;314216;351;530;283330;1;4.99;1.8663;10
10/02/2026;314217;601;537;283331;1;35;13.09;4
10/02/2026;314218;164;222;283332;2;34.99;13.0863;8
10/02/2026;314219;295;528;283333;4;4.99;1.8663;8
10/02/2026;314220;9;528;283334;4;4.99;1.8663;8
10/02/2026;314221;351;217;283335;4;34.99;13.0863;8
10/02/2026;314222;143;214;283336;2;34.99;13.0863;10
10/02/2026;314223;45;313;283337;4;3578.27;2171.2942;8
10/02/2026;314224;24;541;283338;4;28.99;10.8423;8
10/02/2026;314225;313;539;283339;4;24.99;9.3463;8
10/02/2026;314226;2;477;283340;2;4.99;1.8663;8
10/02/2026;314227;523;477;283341;4;4.99;1.8663;8
10/02/2026;314228;306;312;283342;1;3578.27;2171.2942;21
10/02/2026;314229;561;528;283343;4;4.99;1.8663;8
10/02/2026;314230;635;530;283344;1;4.99;1.8663;8
10/02/2026;314231;561;222;283345;1;34.99;13.0863;10
10/02/2026;314232;601;225;283346;4;8.99;6.9223;8
10/02/2026;314233;296;529;283347;3;3.99;1.4923;8
10/02/2026;314234;176;311;283348;4;3578.27;2171.2942;4
10/02/2026;314235;142;234;283349;2;49.99;38.4923;8
10/02/2026;314236;514;485;283350;4;21.98;8.2205;21
10/02/2026;314237;75;222;283351;1;34.99;13.0863;8
10/02/2026;314238;513;528;283352;4;4.99;1.8663;8
10/02/2026;314239;231;485;283353;2;21.98;8.2205;10
10/02/2026;314240;357;371;283354;4;2181.5625;1320.6838;8
10/02/2026;314241;195;363;283355;1;2294.99;1251.9813;4
10/02/2026;314242;296;353;283356;4;2319.99;1265.6195;8
10/02/2026;314243;212;382;283357;1;1120.49;713.0798;8
10/02/2026;314244;523;379;283358;4;2181.5625;1320.6838;10
10/02/2026;314245;264;528;283359;1;4.99;1.8663;4
10/02/2026;314246;395;478;283360;4;9.99;3.7363;21
10/02/2026;314247;444;480;283361;4;2.29;0.8565;8
10/02/2026;314248;572;482;283362;3;8.99;3.3623;8
10/02/2026;314249;143;478;283363;4;9.99;3.7363;21
10/02/2026;314250;75;539;283364;1;24.99;9.3463;4
10/02/2026;314251;549;228;283365;1;49.99;38.4923;8
10/02/2026;314252;75;595;283366;1;564.99;308.2179;4
10/02/2026;314253;159;529;283367;2;3.99;1.4923;8
10/02/2026;314254;190;481;283368;3;8.99;3.3623;8
10/02/2026;314255;537;214;283369;3;34.99;13.0863;21
10/02/2026;314256;537;480;283370;4;2.29;0.8565;8
10/02/2026;314257;2;477;283371;2;4.99;1.8663;21
10/02/2026;314258;195;231;283372;4;49.99;38.4923;21
10/02/2026;314259;549;485;283373;3;21.98;8.2205;21
10/02/2026;314260;474;530;283374;1;4.99;1.8663;21
10/02/2026;314261;526;530;283375;2;4.99;1.8663;4
10/02/2026;314262;66;477;283376;2;4.99;1.8663;8
10/02/2026;314263;93;225;283377;3;8.99;6.9223;8
10/02/2026;314264;66;535;283378;1;24.99;9.3463;8
10/02/2026;314265;444;569;283379;2;742.35;461.4448;10
10/02/2026;314266;176;480;283380;4;2.29;0.8565;8
10/02/2026;314267;164;362;283381;3;2049.0982;1105.81;8
10/02/2026;314268;444;528;283382;4;4.99;1.8663;4
10/02/2026;314269;306;473;283383;2;63.5;23.749;8
10/02/2026;314270;386;561;283384;3;2384.07;1481.9379;8
10/02/2026;314271;513;479;283385;3;8.99;3.3623;8
10/02/2026;314272;456;475;283386;1;69.99;26.1763;4
10/02/2026;314273;66;378;283387;4;2443.35;1554.9479;4
10/02/2026;314274;513;344;283388;2;3399.99;1912.1544;8
10/02/2026;314275;35;480;283389;3;2.29;0.8565;8
10/02/2026;314276;626;377;283390;1;2181.5625;1320.6838;4
10/02/2026;314277;491;484;283391;2;7.95;2.9733;4
10/02/2026;314278;456;225;283392;1;8.99;6.9223;10
10/02/2026;314279;302;217;283393;4;34.99;13.0863;8
10/02/2026;314280;296;477;283394;2;4.99;1.8663;21
10/02/2026;314281;176;214;283395;1;34.99;13.0863;8
10/02/2026;314282;411;478;283396;4;9.99;3.7363;21
10/02/2026;314283;45;384;283397;1;1120.49;713.0798;10
10/02/2026;314284;159;574;283398;3;2384.07;1481.9379;8
10/02/2026;314285;552;529;283399;2;3.99;1.4923;8
10/02/2026;314286;213;477;283400;4;4.99;1.8663;8
10/02/2026;314287;572;539;283401;1;24.99;9.3463;4
