Fecha Orden;CodVenta;CodTienda;CodProducto;CodCliente;Cantidad;Precio;Coste;%IVA
6/01/2026;46150;561;528;16018;3;4.99;1.8663;8
6/01/2026;46151;286;528;19110;3;4.99;1.8663;8
6/01/2026;46152;45;606;22089;4;539.99;343.6496;4
6/01/2026;46153;585;312;29019;3;3578.27;2171.2942;4
6/01/2026;46154;173;360;26252;3;2049.0982;1105.81;4
6/01/2026;46155;45;480;11532;4;2.29;0.8565;4
6/01/2026;46156;643;225;27378;4;8.99;6.9223;8
6/01/2026;46157;561;311;11727;1;3578.27;2171.2942;8
6/01/2026;46158;601;478;11854;3;9.99;3.7363;8
6/01/2026;46159;287;380;19502;2;2443.35;1554.9479;8
6/01/2026;46160;572;355;15799;2;2319.99;1265.6195;8
6/01/2026;46161;35;351;26011;4;3374.99;1898.0944;8
6/01/2026;46162;195;478;12922;3;9.99;3.7363;21
6/01/2026;46163;173;487;29240;1;54.99;20.5663;21
6/01/2026;46164;2;487;19979;3;54.99;20.5663;21
6/01/2026;46165;93;538;27506;3;21.49;8.0373;21
6/01/2026;46166;487;225;27008;2;8.99;6.9223;21
6/01/2026;46167;474;214;11711;2;34.99;13.0863;21
6/01/2026;46168;306;477;15715;3;4.99;1.8663;8
6/01/2026;46169;231;222;18422;1;34.99;13.0863;8
6/01/2026;46170;93;222;26251;1;34.99;13.0863;8
6/01/2026;46171;302;528;16229;3;4.99;1.8663;8
6/01/2026;46172;487;475;20332;3;69.99;26.1763;8
6/01/2026;46173;95;536;17816;2;29.99;11.2163;8
6/01/2026;46174;75;214;12803;3;34.99;13.0863;8
6/01/2026;46175;487;537;19265;4;35;13.09;8
6/01/2026;46176;487;359;18848;1;2294.99;1251.9813;4
6/01/2026;46177;523;217;11792;4;34.99;13.0863;4
6/01/2026;46178;75;477;19869;3;4.99;1.8663;4
6/01/2026;46179;213;489;15106;2;53.99;41.5723;4
6/01/2026;46180;549;587;15283;2;769.49;419.7784;8
6/01/2026;46181;395;480;14034;2;2.29;0.8565;8
6/01/2026;46182;159;528;11083;3;4.99;1.8663;8
6/01/2026;46183;149;472;15851;4;63.5;23.749;8
6/01/2026;46184;256;222;21763;1;34.99;13.0863;8
6/01/2026;46185;461;379;17849;4;2181.5625;1320.6838;8
6/01/2026;46186;66;474;18995;3;69.99;26.1763;21
6/01/2026;46187;492;222;24583;3;34.99;13.0863;21
6/01/2026;46188;585;530;11287;2;4.99;1.8663;21
6/01/2026;46189;643;359;11082;1;2294.99;1251.9813;4
6/01/2026;46190;35;528;22227;3;4.99;1.8663;8
6/01/2026;46191;75;537;18972;1;35;13.09;10
6/01/2026;46192;552;361;12447;3;2294.99;1251.9813;21
6/01/2026;46193;333;373;13378;3;2181.5625;1320.6838;8
6/01/2026;46194;351;536;20235;2;29.99;11.2163;8
6/01/2026;46195;444;480;23501;2;2.29;0.8565;8
6/01/2026;46196;552;530;12319;1;4.99;1.8663;8
6/01/2026;46197;513;536;17771;3;29.99;11.2163;8
6/01/2026;46198;474;477;12056;3;4.99;1.8663;8
6/01/2026;46199;487;237;16840;2;49.99;38.4923;8
6/01/2026;46200;491;463;11709;3;24.49;9.1593;8
6/01/2026;46201;572;311;29239;3;3578.27;2171.2942;10
6/01/2026;46202;256;535;18048;2;24.99;9.3463;10
6/01/2026;46203;234;357;17625;4;2319.99;1265.6195;10
6/01/2026;46204;195;567;14672;2;742.35;461.4448;10
6/01/2026;46205;411;463;23516;1;24.49;9.1593;21
6/01/2026;46206;75;214;15650;3;34.99;13.0863;21
6/01/2026;46207;164;484;18756;3;7.95;2.9733;21
6/01/2026;46208;643;217;11898;3;34.99;13.0863;21
6/01/2026;46209;528;225;15034;3;8.99;6.9223;4
6/01/2026;46210;474;231;13871;3;49.99;38.4923;4
6/01/2026;46211;585;311;14838;4;3578.27;2171.2942;4
6/01/2026;46212;35;480;22213;1;2.29;0.8565;4
6/01/2026;46213;526;225;24403;1;8.99;6.9223;4
6/01/2026;46214;411;474;13057;3;69.99;26.1763;4
6/01/2026;46215;195;476;21240;1;69.99;26.1763;4
6/01/2026;46216;143;487;13137;3;54.99;20.5663;4
6/01/2026;46217;601;371;24178;3;2181.5625;1320.6838;4
6/01/2026;46218;416;487;23060;3;54.99;20.5663;4
6/01/2026;46219;149;376;19790;4;2443.35;1554.9479;4
6/01/2026;46220;24;214;26535;2;34.99;13.0863;4
6/01/2026;46221;190;379;16297;3;2181.5625;1320.6838;4
6/01/2026;46222;95;222;12689;4;34.99;13.0863;4
6/01/2026;46223;75;477;17260;4;4.99;1.8663;4
6/01/2026;46224;572;374;16313;2;2443.35;1554.9479;4
6/01/2026;46225;491;228;21108;3;49.99;38.4923;4
6/01/2026;46226;213;480;17939;3;2.29;0.8565;4
6/01/2026;46227;523;465;13510;4;24.49;9.1593;4
6/01/2026;46228;241;463;15621;1;24.49;9.1593;4
6/01/2026;46229;2;478;11922;1;9.99;3.7363;4
6/01/2026;46230;549;535;11262;1;24.99;9.3463;4
6/01/2026;46231;258;528;15756;2;4.99;1.8663;8
6/01/2026;46232;585;358;12747;3;2049.0982;1105.81;10
6/01/2026;46233;491;535;12249;1;24.99;9.3463;21
6/01/2026;46234;45;314;20816;3;3578.27;2171.2942;8
6/01/2026;46235;258;535;25355;3;24.99;9.3463;8
6/01/2026;46236;66;349;25994;2;3374.99;1898.0944;8
6/01/2026;46237;164;225;17078;4;8.99;6.9223;8
6/01/2026;46238;45;353;11328;1;2319.99;1265.6195;8
6/01/2026;46239;526;383;14498;1;1000.4375;605.6492;8
6/01/2026;46240;35;477;13943;4;4.99;1.8663;8
6/01/2026;46241;149;535;25259;2;24.99;9.3463;8
6/01/2026;46242;461;588;17792;1;769.49;419.7784;10
6/01/2026;46243;572;480;19574;3;2.29;0.8565;10
6/01/2026;46244;66;537;11687;4;35;13.09;10
6/01/2026;46245;258;314;29147;1;3578.27;2171.2942;10
6/01/2026;46246;286;487;12325;3;54.99;20.5663;10
6/01/2026;46247;302;485;11176;2;21.98;8.2205;10
6/01/2026;46248;24;474;14102;1;69.99;26.1763;10
6/01/2026;46249;35;222;12756;4;34.99;13.0863;10
6/01/2026;46250;35;535;14987;4;24.99;9.3463;10
6/01/2026;46251;173;489;12287;4;53.99;41.5723;10
6/01/2026;46252;561;581;22004;3;1700.99;1082.51;21
6/01/2026;46253;143;477;22070;1;4.99;1.8663;21
6/01/2026;46254;287;314;13782;2;3578.27;2171.2942;21
6/01/2026;46255;526;359;14302;1;2294.99;1251.9813;10
6/01/2026;46256;647;575;25073;1;2384.07;1481.9379;10
6/01/2026;46257;35;358;27440;3;2049.0982;1105.81;10
6/01/2026;46258;411;529;16400;3;3.99;1.4923;8
6/01/2026;46259;2;382;26753;3;1120.49;713.0798;8
6/01/2026;46260;411;485;11233;3;21.98;8.2205;8
6/01/2026;46261;411;485;12450;4;21.98;8.2205;8
6/01/2026;46262;212;489;18330;2;53.99;41.5723;8
6/01/2026;46263;195;490;11176;3;53.99;41.5723;8
6/01/2026;46264;333;528;23279;2;4.99;1.8663;8
6/01/2026;46265;601;217;13648;1;34.99;13.0863;8
6/01/2026;46266;241;312;28799;1;3578.27;2171.2942;8
6/01/2026;46267;561;339;15432;3;782.99;486.7066;4
6/01/2026;46268;9;485;18808;4;21.98;8.2205;4
6/01/2026;46269;526;528;23357;3;4.99;1.8663;4
6/01/2026;46270;142;477;20081;2;4.99;1.8663;4
6/01/2026;46271;416;486;15022;3;159;59.466;8
6/01/2026;46272;241;477;15521;3;4.99;1.8663;8
6/01/2026;46273;626;217;11501;1;34.99;13.0863;8
6/01/2026;46274;195;579;25146;4;1214.85;755.1508;8
6/01/2026;46275;35;375;26235;4;2181.5625;1320.6838;8
6/01/2026;46276;333;577;23583;4;1214.85;755.1508;8
6/01/2026;46277;444;222;12677;1;34.99;13.0863;21
6/01/2026;46278;357;530;28256;4;4.99;1.8663;21
6/01/2026;46279;561;222;25110;2;34.99;13.0863;21
6/01/2026;46280;405;604;27131;3;539.99;343.6496;21
6/01/2026;46281;306;228;22285;4;49.99;38.4923;21
6/01/2026;46282;149;529;22860;4;3.99;1.4923;21
6/01/2026;46283;149;383;14017;1;1000.4375;605.6492;8
6/01/2026;46284;386;530;14199;3;4.99;1.8663;8
6/01/2026;46285;549;214;15566;1;34.99;13.0863;8
6/01/2026;46286;264;353;15150;2;2319.99;1265.6195;8
6/01/2026;46287;9;485;12156;1;21.98;8.2205;8
6/01/2026;46288;149;582;19157;3;1700.99;1082.51;8
6/01/2026;46289;514;604;23377;3;539.99;343.6496;8
6/01/2026;46290;173;214;23097;4;34.99;13.0863;8
6/01/2026;46291;528;234;20346;1;49.99;38.4923;4
6/01/2026;46292;405;481;24352;3;8.99;3.3623;4
6/01/2026;46293;456;529;25528;1;3.99;1.4923;4
6/01/2026;46294;405;528;23350;3;4.99;1.8663;4
6/01/2026;46295;357;463;12214;2;24.49;9.1593;8
6/01/2026;46296;164;485;13216;2;21.98;8.2205;8
6/01/2026;46297;411;537;17544;3;35;13.09;8
6/01/2026;46298;45;491;22391;2;53.99;41.5723;8
6/01/2026;46299;333;491;22415;3;53.99;41.5723;8
6/01/2026;46300;552;234;25520;2;49.99;38.4923;8
6/01/2026;46301;149;541;12323;2;28.99;10.8423;21
6/01/2026;46302;93;475;14814;4;69.99;26.1763;21
6/01/2026;46303;241;477;18907;4;4.99;1.8663;21
6/01/2026;46304;302;360;13081;4;2049.0982;1105.81;4
6/01/2026;46305;635;606;22168;1;539.99;343.6496;8
6/01/2026;46306;212;478;20391;3;9.99;3.7363;10
6/01/2026;46307;601;479;22887;1;8.99;3.3623;21
6/01/2026;46308;461;225;16296;3;8.99;6.9223;8
6/01/2026;46309;93;463;24840;3;24.49;9.1593;8
6/01/2026;46310;149;541;29406;3;28.99;10.8423;8
6/01/2026;46311;572;485;15864;1;21.98;8.2205;8
6/01/2026;46312;313;228;21908;3;49.99;38.4923;8
6/01/2026;46313;561;225;11833;4;8.99;6.9223;8
6/01/2026;46314;474;590;11513;3;769.49;419.7784;8
6/01/2026;46315;528;331;26660;1;782.99;486.7066;8
6/01/2026;46316;491;479;21810;2;8.99;3.3623;10
6/01/2026;46317;456;214;20323;4;34.99;13.0863;10
6/01/2026;46318;23;214;25670;1;34.99;13.0863;10
6/01/2026;46319;626;480;22526;2;2.29;0.8565;10
6/01/2026;46320;545;472;23606;4;63.5;23.749;21
6/01/2026;46321;154;375;13324;4;2181.5625;1320.6838;21
6/01/2026;46322;461;484;11520;2;7.95;2.9733;21
6/01/2026;46323;173;222;21256;2;34.99;13.0863;21
6/01/2026;46324;173;490;29222;1;53.99;41.5723;4
6/01/2026;46325;526;606;28438;4;539.99;343.6496;4
6/01/2026;46326;256;480;22170;4;2.29;0.8565;4
6/01/2026;46327;456;536;15503;4;29.99;11.2163;4
6/01/2026;46328;333;528;16465;1;4.99;1.8663;4
6/01/2026;46329;241;563;11328;1;2384.07;1481.9379;4
6/01/2026;46330;647;477;27365;1;4.99;1.8663;4
6/01/2026;46331;395;225;26134;2;8.99;6.9223;4
6/01/2026;46332;95;530;28872;2;4.99;1.8663;4
6/01/2026;46333;190;562;26060;1;2384.07;1481.9379;4
6/01/2026;46334;635;214;13084;3;34.99;13.0863;4
6/01/2026;46335;492;217;23418;4;34.99;13.0863;4
6/01/2026;46336;75;357;13966;2;2319.99;1265.6195;4
6/01/2026;46337;50;363;11761;3;2294.99;1251.9813;4
6/01/2026;46338;159;313;12190;2;3578.27;2171.2942;4
6/01/2026;46339;143;479;18208;4;8.99;3.3623;4
6/01/2026;46340;456;310;11826;2;3578.27;2171.2942;4
6/01/2026;46341;491;478;16142;3;9.99;3.7363;4
6/01/2026;46342;474;573;11341;4;2384.07;1481.9379;4
6/01/2026;46343;173;571;14286;1;742.35;461.4448;4
6/01/2026;46344;386;530;26598;1;4.99;1.8663;4
6/01/2026;46345;537;486;22773;2;159;59.466;4
6/01/2026;46346;241;490;26150;2;53.99;41.5723;8
6/01/2026;46347;302;222;15577;3;34.99;13.0863;10
6/01/2026;46348;23;528;22761;4;4.99;1.8663;21
6/01/2026;46349;528;355;19196;2;2319.99;1265.6195;8
6/01/2026;46350;357;228;17966;1;49.99;38.4923;8
6/01/2026;46351;176;539;14314;1;24.99;9.3463;8
6/01/2026;46352;405;480;23236;1;2.29;0.8565;8
6/01/2026;46353;306;535;25354;4;24.99;9.3463;8
6/01/2026;46354;549;477;17137;1;4.99;1.8663;8
6/01/2026;46355;491;538;28908;3;21.49;8.0373;8
6/01/2026;46356;416;485;13442;1;21.98;8.2205;8
6/01/2026;46357;24;222;16918;2;34.99;13.0863;10
6/01/2026;46358;525;540;16617;1;32.6;12.1924;10
6/01/2026;46359;549;540;16619;3;32.6;12.1924;10
6/01/2026;46360;647;536;17245;2;29.99;11.2163;10
6/01/2026;46361;75;565;26315;1;742.35;461.4448;10
6/01/2026;46362;296;478;21627;2;9.99;3.7363;10
6/01/2026;46363;212;214;26611;3;34.99;13.0863;10
6/01/2026;46364;95;372;16940;4;2443.35;1554.9479;10
6/01/2026;46365;561;228;11215;4;49.99;38.4923;10
6/01/2026;46366;159;217;28972;1;34.99;13.0863;10
6/01/2026;46367;444;478;17221;4;9.99;3.7363;21
6/01/2026;46368;287;477;14975;1;4.99;1.8663;21
6/01/2026;46369;351;312;11270;4;3578.27;2171.2942;21
6/01/2026;46370;416;222;13483;4;34.99;13.0863;10
6/01/2026;46371;647;529;11262;3;3.99;1.4923;10
6/01/2026;46372;296;214;12421;2;34.99;13.0863;10
6/01/2026;46373;234;477;12599;1;4.99;1.8663;8
6/01/2026;46374;492;217;12936;4;34.99;13.0863;8
6/01/2026;46375;176;561;26604;2;2384.07;1481.9379;8
6/01/2026;46376;601;479;26486;4;8.99;3.3623;8
6/01/2026;46377;142;477;22338;2;4.99;1.8663;8
6/01/2026;46378;528;388;21723;2;1120.49;713.0798;8
6/01/2026;46379;585;477;11829;2;4.99;1.8663;8
6/01/2026;46380;24;529;24564;4;3.99;1.4923;8
6/01/2026;46381;24;535;26065;1;24.99;9.3463;8
6/01/2026;46382;286;480;29248;3;2.29;0.8565;4
6/01/2026;46383;258;380;16552;3;2443.35;1554.9479;4
6/01/2026;46384;525;310;12510;4;3578.27;2171.2942;4
6/01/2026;46385;492;477;18311;3;4.99;1.8663;4
6/01/2026;46386;9;312;12373;1;3578.27;2171.2942;8
6/01/2026;46387;456;343;20866;1;782.99;486.7066;8
6/01/2026;46388;561;330;25567;2;699.0982;413.1463;8
6/01/2026;46389;537;362;12492;1;2049.0982;1105.81;8
6/01/2026;46390;98;214;22273;3;34.99;13.0863;8
6/01/2026;46391;525;478;11578;1;9.99;3.7363;8
6/01/2026;46392;537;222;11547;3;34.99;13.0863;21
6/01/2026;46393;357;536;22123;3;29.99;11.2163;21
6/01/2026;46394;537;214;23514;2;34.99;13.0863;21
6/01/2026;46395;231;478;11402;2;9.99;3.7363;21
6/01/2026;46396;333;478;19128;1;9.99;3.7363;21
6/01/2026;46397;537;529;24542;1;3.99;1.4923;21
6/01/2026;46398;159;471;26762;3;63.5;23.749;8
6/01/2026;46399;98;485;24595;1;21.98;8.2205;8
6/01/2026;46400;643;214;26421;3;34.99;13.0863;8
6/01/2026;46401;386;350;11952;4;3374.99;1898.0944;8
6/01/2026;46402;491;225;19719;3;8.99;6.9223;8
6/01/2026;46403;164;536;20723;4;29.99;11.2163;8
6/01/2026;46404;491;528;16460;3;4.99;1.8663;8
6/01/2026;46405;545;605;16222;2;539.99;343.6496;8
6/01/2026;46406;45;480;29235;1;2.29;0.8565;4
6/01/2026;46407;212;225;14258;4;8.99;6.9223;4
6/01/2026;46408;456;539;20883;3;24.99;9.3463;4
6/01/2026;46409;295;329;26560;1;782.99;486.7066;4
6/01/2026;46410;258;563;12350;2;2384.07;1481.9379;8
6/01/2026;46411;256;476;19019;1;69.99;26.1763;8
6/01/2026;46412;143;222;12131;2;34.99;13.0863;8
6/01/2026;46413;528;536;12489;1;29.99;11.2163;8
6/01/2026;46414;306;540;24409;3;32.6;12.1924;8
6/01/2026;46415;35;480;25624;1;2.29;0.8565;8
6/01/2026;46416;411;581;18430;3;1700.99;1082.51;21
6/01/2026;46417;487;214;28387;4;34.99;13.0863;21
6/01/2026;46418;234;538;11519;4;21.49;8.0373;21
6/01/2026;46419;514;477;19790;2;4.99;1.8663;4
6/01/2026;46420;45;488;19241;1;53.99;41.5723;8
6/01/2026;46421;635;490;22492;2;53.99;41.5723;10
6/01/2026;46422;264;225;15868;3;8.99;6.9223;21
6/01/2026;46423;241;536;22826;4;29.99;11.2163;8
6/01/2026;46424;528;536;15410;4;29.99;11.2163;8
6/01/2026;46425;525;485;15535;4;21.98;8.2205;8
6/01/2026;46426;213;225;25712;2;8.99;6.9223;8
6/01/2026;46427;643;313;12181;1;3578.27;2171.2942;8
6/01/2026;46428;142;528;14363;1;4.99;1.8663;8
6/01/2026;46429;523;214;15733;3;34.99;13.0863;8
6/01/2026;46430;411;382;25053;4;1120.49;713.0798;8
6/01/2026;46431;552;535;13158;1;24.99;9.3463;10
6/01/2026;46432;456;536;16324;3;29.99;11.2163;10
6/01/2026;46433;514;477;15929;3;4.99;1.8663;10
6/01/2026;46434;24;477;11507;1;4.99;1.8663;10
6/01/2026;46435;9;479;18210;1;8.99;3.3623;21
6/01/2026;46436;164;473;28287;1;63.5;23.749;21
6/01/2026;46437;552;528;12144;2;4.99;1.8663;21
6/01/2026;46438;93;536;23108;4;29.99;11.2163;21
6/01/2026;46439;528;528;15086;4;4.99;1.8663;4
6/01/2026;46440;306;482;13583;4;8.99;3.3623;4
6/01/2026;46441;626;361;11571;4;2294.99;1251.9813;4
6/01/2026;46442;173;485;13174;2;21.98;8.2205;4
6/01/2026;46443;351;528;15269;1;4.99;1.8663;4
6/01/2026;46444;474;479;19529;2;8.99;3.3623;4
6/01/2026;46445;416;350;25888;3;3374.99;1898.0944;4
6/01/2026;46446;643;536;21519;2;29.99;11.2163;4
6/01/2026;46447;601;222;22332;1;34.99;13.0863;4
6/01/2026;46448;142;528;11078;3;4.99;1.8663;4
6/01/2026;46449;474;377;22181;2;2181.5625;1320.6838;4
6/01/2026;46450;643;359;12885;1;2294.99;1251.9813;4
6/01/2026;46451;333;463;26008;3;24.49;9.1593;4
6/01/2026;46452;572;490;26609;2;53.99;41.5723;4
6/01/2026;46453;2;581;21267;3;1700.99;1082.51;4
6/01/2026;46454;626;485;12279;2;21.98;8.2205;4
6/01/2026;46455;601;538;28375;2;21.49;8.0373;4
6/01/2026;46456;635;537;15175;3;35;13.09;4
6/01/2026;46457;212;388;20656;4;1120.49;713.0798;4
6/01/2026;46458;513;584;22790;4;539.99;343.6496;4
6/01/2026;46459;45;528;12961;1;4.99;1.8663;4
6/01/2026;46460;601;536;17793;2;29.99;11.2163;10
6/01/2026;46461;143;529;16689;2;3.99;1.4923;10
6/01/2026;46462;75;477;19807;2;4.99;1.8663;8
6/01/2026;46463;357;479;24644;2;8.99;3.3623;8
6/01/2026;46464;523;363;13270;3;2294.99;1251.9813;8
6/01/2026;46465;258;485;15259;4;21.98;8.2205;8
6/01/2026;46466;2;529;25769;4;3.99;1.4923;8
6/01/2026;46467;528;480;24849;3;2.29;0.8565;8
6/01/2026;46468;333;529;19282;2;3.99;1.4923;8
6/01/2026;46469;93;584;29001;2;539.99;343.6496;8
6/01/2026;46470;159;222;21389;2;34.99;13.0863;8
6/01/2026;46471;256;477;20504;1;4.99;1.8663;4
6/01/2026;46472;35;483;21498;1;120;44.88;4
6/01/2026;46473;95;487;11941;4;54.99;20.5663;4
6/01/2026;46474;552;528;11256;3;4.99;1.8663;4
6/01/2026;46475;24;605;20749;1;539.99;343.6496;8
6/01/2026;46476;241;359;11683;4;2294.99;1251.9813;8
6/01/2026;46477;416;479;14195;2;8.99;3.3623;8
6/01/2026;46478;195;345;11363;2;3399.99;1912.1544;8
6/01/2026;46479;35;541;13815;3;28.99;10.8423;8
6/01/2026;46480;66;352;13973;2;2071.4196;1117.8559;8
6/01/2026;46481;142;606;22395;3;539.99;343.6496;21
6/01/2026;46482;456;561;24357;4;2384.07;1481.9379;21
6/01/2026;46483;333;225;16808;2;8.99;6.9223;21
6/01/2026;46484;2;537;11884;1;35;13.09;21
6/01/2026;46485;635;480;12332;3;2.29;0.8565;21
6/01/2026;46486;50;570;14525;3;742.35;461.4448;21
6/01/2026;46487;525;480;11632;1;2.29;0.8565;8
6/01/2026;46488;256;535;19815;3;24.99;9.3463;8
6/01/2026;46489;142;228;27319;2;49.99;38.4923;8
6/01/2026;46490;264;528;24555;2;4.99;1.8663;8
6/01/2026;46491;456;528;11078;1;4.99;1.8663;8
6/01/2026;46492;164;477;16737;1;4.99;1.8663;8
6/01/2026;46493;173;214;12125;4;34.99;13.0863;8
6/01/2026;46494;231;477;25558;2;4.99;1.8663;8
6/01/2026;46495;456;217;26688;3;34.99;13.0863;4
6/01/2026;46496;552;584;26913;1;539.99;343.6496;4
6/01/2026;46497;212;540;21568;4;32.6;12.1924;4
6/01/2026;46498;647;225;22345;3;8.99;6.9223;4
6/01/2026;46499;302;484;26118;1;7.95;2.9733;8
6/01/2026;46500;491;214;26537;2;34.99;13.0863;8
6/01/2026;46501;572;535;16441;2;24.99;9.3463;8
6/01/2026;46502;561;225;15666;2;8.99;6.9223;8
6/01/2026;46503;173;564;13253;2;2384.07;1481.9379;8
6/01/2026;46504;143;480;18287;2;2.29;0.8565;8
6/01/2026;46505;306;573;11461;3;2384.07;1481.9379;21
6/01/2026;46506;572;530;28926;3;4.99;1.8663;21
6/01/2026;46507;528;540;24980;1;32.6;12.1924;21
6/01/2026;46508;256;480;12205;4;2.29;0.8565;4
6/01/2026;46509;142;217;17321;2;34.99;13.0863;8
6/01/2026;46510;526;581;20890;3;1700.99;1082.51;10
6/01/2026;46511;149;529;26846;4;3.99;1.4923;21
6/01/2026;46512;190;536;20248;3;29.99;11.2163;8
6/01/2026;46513;93;563;13129;3;2384.07;1481.9379;8
6/01/2026;46514;647;590;15005;2;769.49;419.7784;8
6/01/2026;46515;351;477;21459;3;4.99;1.8663;8
6/01/2026;46516;514;539;16322;3;24.99;9.3463;8
6/01/2026;46517;395;477;16575;3;4.99;1.8663;8
6/01/2026;46518;24;485;18355;1;21.98;8.2205;8
6/01/2026;46519;626;484;11304;2;7.95;2.9733;8
6/01/2026;46520;626;541;27808;4;28.99;10.8423;10
6/01/2026;46521;286;528;16542;2;4.99;1.8663;10
6/01/2026;46522;234;535;20764;2;24.99;9.3463;10
6/01/2026;46523;231;529;11019;123;3.99;1.4923;10
6/01/2026;46524;95;530;27330;1;4.99;1.8663;21
6/01/2026;46525;190;467;27562;2;24.49;9.1593;21
6/01/2026;46526;95;528;17625;3;4.99;1.8663;21
6/01/2026;46527;234;225;12892;1;8.99;6.9223;21
6/01/2026;46528;2;344;25868;1;3399.99;1912.1544;4
6/01/2026;46529;461;530;23761;3;4.99;1.8663;4
6/01/2026;46530;643;467;18372;3;24.49;9.1593;4
6/01/2026;46531;513;214;13522;3;34.99;13.0863;4
6/01/2026;46532;647;480;25314;1;2.29;0.8565;4
6/01/2026;46533;456;477;24338;4;4.99;1.8663;4
6/01/2026;46534;552;530;13095;2;4.99;1.8663;4
6/01/2026;46535;95;537;11652;3;35;13.09;4
6/01/2026;46536;647;214;12989;3;34.99;13.0863;4
6/01/2026;46537;643;538;23028;2;21.49;8.0373;4
6/01/2026;46538;643;479;23334;2;8.99;3.3623;4
6/01/2026;46539;333;535;14091;3;24.99;9.3463;4
6/01/2026;46540;411;477;23536;3;4.99;1.8663;4
6/01/2026;46541;643;378;21215;1;2443.35;1554.9479;4
6/01/2026;46542;287;480;24229;2;2.29;0.8565;4
6/01/2026;46543;93;478;13473;2;9.99;3.7363;4
6/01/2026;46544;295;537;11622;1;35;13.09;4
6/01/2026;46545;523;378;27948;3;2443.35;1554.9479;4
6/01/2026;46546;212;538;21084;2;21.49;8.0373;4
6/01/2026;46547;572;530;11176;1;4.99;1.8663;4
6/01/2026;46548;635;478;13222;1;9.99;3.7363;4
6/01/2026;46549;313;222;20284;1;34.99;13.0863;4
6/01/2026;46550;142;528;13093;4;4.99;1.8663;8
6/01/2026;46551;24;487;11223;2;54.99;20.5663;10
6/01/2026;46552;306;539;17142;2;24.99;9.3463;21
6/01/2026;46553;212;477;20658;2;4.99;1.8663;8
6/01/2026;46554;487;528;15194;3;4.99;1.8663;8
6/01/2026;46555;405;225;17597;4;8.99;6.9223;8
6/01/2026;46556;492;360;26729;4;2049.0982;1105.81;8
6/01/2026;46557;487;390;12330;1;1120.49;713.0798;8
6/01/2026;46558;9;536;19371;1;29.99;11.2163;8
6/01/2026;46559;287;214;11276;2;34.99;13.0863;8
6/01/2026;46560;313;567;11261;1;742.35;461.4448;8
6/01/2026;46561;601;538;22314;2;21.49;8.0373;10
6/01/2026;46562;513;353;16594;2;2319.99;1265.6195;10
6/01/2026;46563;173;564;16595;2;2384.07;1481.9379;10
6/01/2026;46564;456;592;19696;2;564.99;308.2179;10
6/01/2026;46565;491;541;27197;3;28.99;10.8423;10
6/01/2026;46566;296;489;11407;1;53.99;41.5723;10
6/01/2026;46567;416;528;11652;4;4.99;1.8663;10
6/01/2026;46568;286;465;23038;3;24.49;9.1593;10
6/01/2026;46569;526;217;17103;3;34.99;13.0863;10
6/01/2026;46570;487;479;17109;1;8.99;3.3623;10
6/01/2026;46571;195;477;28377;2;4.99;1.8663;21
6/01/2026;46572;2;475;16602;2;69.99;26.1763;21
6/01/2026;46573;241;477;19798;1;4.99;1.8663;21
6/01/2026;46574;643;356;15586;1;2071.4196;1117.8559;10
6/01/2026;46575;444;530;11215;3;4.99;1.8663;10
6/01/2026;46576;333;228;12393;1;49.99;38.4923;10
6/01/2026;46577;549;225;20881;4;8.99;6.9223;8
6/01/2026;46578;23;237;14053;1;49.99;38.4923;8
6/01/2026;46579;159;606;24006;2;539.99;343.6496;8
6/01/2026;46580;492;478;14005;1;9.99;3.7363;8
6/01/2026;46581;411;465;20542;4;24.49;9.1593;8
6/01/2026;46582;487;529;26896;3;3.99;1.4923;8
6/01/2026;46583;264;234;16950;3;49.99;38.4923;8
6/01/2026;46584;513;478;13119;2;9.99;3.7363;8
6/01/2026;46585;333;465;23618;2;24.49;9.1593;8
6/01/2026;46586;213;222;12645;1;34.99;13.0863;4
6/01/2026;46587;195;529;12367;1;3.99;1.4923;4
6/01/2026;46588;264;378;27952;1;2443.35;1554.9479;4
6/01/2026;46589;626;596;17803;3;539.99;294.5797;4
6/01/2026;46590;95;540;13701;4;32.6;12.1924;8
6/01/2026;46591;561;485;16620;1;21.98;8.2205;8
6/01/2026;46592;411;538;23393;4;21.49;8.0373;8
6/01/2026;46593;492;222;16505;1;34.99;13.0863;8
6/01/2026;46594;212;477;24333;1;4.99;1.8663;8
6/01/2026;46595;241;535;11330;4;24.99;9.3463;8
6/01/2026;46596;513;537;12165;4;35;13.09;21
6/01/2026;46597;75;333;26744;1;782.99;486.7066;21
6/01/2026;46598;95;359;11124;2;2294.99;1251.9813;21
6/01/2026;46599;395;480;14593;3;2.29;0.8565;21
6/01/2026;46600;258;528;15244;4;4.99;1.8663;21
6/01/2026;46601;528;217;24350;1;34.99;13.0863;21
6/01/2026;46602;351;478;21415;4;9.99;3.7363;8
6/01/2026;46603;585;237;20884;4;49.99;38.4923;8
6/01/2026;46604;386;605;25610;2;539.99;343.6496;8
6/01/2026;46605;93;528;13145;2;4.99;1.8663;8
6/01/2026;46606;142;574;13082;1;2384.07;1481.9379;8
6/01/2026;46607;572;478;23327;3;9.99;3.7363;8
6/01/2026;46608;492;605;23807;2;539.99;343.6496;8
6/01/2026;46609;601;541;14950;4;28.99;10.8423;8
