Fecha Orden;CodVenta;CodTienda;CodProducto;CodCliente;Cantidad;Precio;Coste;%IVA
2/03/2026;467120;395;465;436234;2;24.49;9.1593;10
2/03/2026;467121;528;539;436235;4;24.99;9.3463;8
2/03/2026;467122;537;313;436236;1;3578.27;2171.2942;4
2/03/2026;467123;626;536;436237;1;29.99;11.2163;4
2/03/2026;467124;525;529;436238;4;3.99;1.4923;10
2/03/2026;467125;444;214;436239;1;34.99;13.0863;21
2/03/2026;467126;24;356;436240;4;2071.4196;1117.8559;8
2/03/2026;467127;296;485;436241;3;21.98;8.2205;8
2/03/2026;467128;75;538;436242;2;21.49;8.0373;8
2/03/2026;467129;213;479;436243;3;8.99;3.3623;8
2/03/2026;467130;523;225;436244;4;8.99;6.9223;21
2/03/2026;467131;164;483;436245;2;120;44.88;8
2/03/2026;467132;526;485;436246;1;21.98;8.2205;8
2/03/2026;467133;296;477;436247;1;4.99;1.8663;8
2/03/2026;467134;302;217;436248;3;34.99;13.0863;4
2/03/2026;467135;487;478;436249;3;9.99;3.7363;4
2/03/2026;467136;296;222;436250;4;34.99;13.0863;4
2/03/2026;467137;142;568;436251;1;742.35;461.4448;21
2/03/2026;467138;561;222;436252;3;34.99;13.0863;8
2/03/2026;467139;302;237;436253;2;49.99;38.4923;8
2/03/2026;467140;444;479;436254;2;8.99;3.3623;21
2/03/2026;467141;643;485;436255;4;21.98;8.2205;4
2/03/2026;467142;572;477;436256;2;4.99;1.8663;8
2/03/2026;467143;264;311;436257;4;3578.27;2171.2942;8
2/03/2026;467144;626;563;436258;4;2384.07;1481.9379;21
2/03/2026;467145;492;477;436259;4;4.99;1.8663;8
2/03/2026;467146;24;477;436260;3;4.99;1.8663;4
2/03/2026;467147;23;477;436261;2;4.99;1.8663;8
2/03/2026;467148;416;478;436262;4;9.99;3.7363;8
2/03/2026;467149;395;477;436263;4;4.99;1.8663;4
2/03/2026;467150;256;313;436264;1;3578.27;2171.2942;8
2/03/2026;467151;159;217;436265;4;34.99;13.0863;8
2/03/2026;467152;647;217;436266;4;34.99;13.0863;8
2/03/2026;467153;456;490;436267;1;53.99;41.5723;4
2/03/2026;467154;552;481;436268;1;8.99;3.3623;4
2/03/2026;467155;561;539;436269;1;24.99;9.3463;21
2/03/2026;467156;333;485;436270;4;21.98;8.2205;4
2/03/2026;467157;75;536;436271;1;29.99;11.2163;4
2/03/2026;467158;256;479;436272;1;8.99;3.3623;4
2/03/2026;467159;601;475;436273;4;69.99;26.1763;8
2/03/2026;467160;231;529;436274;1;3.99;1.4923;8
2/03/2026;467161;395;479;436275;4;8.99;3.3623;21
2/03/2026;467162;491;485;436276;3;21.98;8.2205;21
2/03/2026;467163;241;479;436277;1;8.99;3.3623;8
2/03/2026;467164;93;356;436278;2;2071.4196;1117.8559;8
2/03/2026;467165;241;484;436279;1;7.95;2.9733;8
2/03/2026;467166;572;217;436280;3;34.99;13.0863;8
2/03/2026;467167;572;584;436281;4;539.99;343.6496;8
2/03/2026;467168;411;487;436282;1;54.99;20.5663;8
2/03/2026;467169;456;583;436283;3;1700.99;1082.51;8
2/03/2026;467170;626;477;436284;1;4.99;1.8663;21
2/03/2026;467171;635;217;436285;4;34.99;13.0863;4
2/03/2026;467172;75;214;436286;4;34.99;13.0863;8
2/03/2026;467173;405;480;436287;4;2.29;0.8565;8
2/03/2026;467174;9;362;436288;4;2049.0982;1105.81;4
2/03/2026;467175;302;480;436289;3;2.29;0.8565;8
2/03/2026;467176;357;528;436290;1;4.99;1.8663;21
2/03/2026;467177;93;353;436291;1;2319.99;1265.6195;8
2/03/2026;467178;195;222;436292;4;34.99;13.0863;8
2/03/2026;467179;461;465;436293;3;24.49;9.1593;8
2/03/2026;467180;537;479;436294;4;8.99;3.3623;4
2/03/2026;467181;514;214;436295;3;34.99;13.0863;21
2/03/2026;467182;572;477;436296;1;4.99;1.8663;8
2/03/2026;467183;643;225;436297;2;8.99;6.9223;10
2/03/2026;467184;626;222;436298;3;34.99;13.0863;4
2/03/2026;467185;552;217;436299;3;34.99;13.0863;8
2/03/2026;467186;405;528;436300;1;4.99;1.8663;4
2/03/2026;467187;461;214;436301;4;34.99;13.0863;21
2/03/2026;467188;258;529;436302;1;3.99;1.4923;10
2/03/2026;467189;35;225;436303;4;8.99;6.9223;4
2/03/2026;467190;66;314;436304;1;3578.27;2171.2942;4
2/03/2026;467191;231;217;436305;3;34.99;13.0863;8
2/03/2026;467192;212;477;436306;3;4.99;1.8663;10
2/03/2026;467193;474;234;436307;2;49.99;38.4923;8
2/03/2026;467194;95;477;436308;1;4.99;1.8663;10
2/03/2026;467195;474;600;436309;4;539.99;294.5797;4
2/03/2026;467196;154;480;436310;3;2.29;0.8565;4
2/03/2026;467197;195;487;436311;3;54.99;20.5663;8
2/03/2026;467198;386;214;436312;4;34.99;13.0863;8
2/03/2026;467199;286;478;436313;1;9.99;3.7363;8
2/03/2026;467200;98;573;436314;1;2384.07;1481.9379;8
2/03/2026;467201;456;593;436315;4;564.99;308.2179;21
2/03/2026;467202;286;222;436316;1;34.99;13.0863;21
2/03/2026;467203;149;485;436317;1;21.98;8.2205;8
2/03/2026;467204;572;477;436318;4;4.99;1.8663;10
2/03/2026;467205;9;477;436319;4;4.99;1.8663;10
2/03/2026;467206;24;465;436320;1;24.49;9.1593;8
2/03/2026;467207;256;478;436321;4;9.99;3.7363;8
2/03/2026;467208;212;528;436322;2;4.99;1.8663;10
2/03/2026;467209;386;566;436323;3;742.35;461.4448;4
2/03/2026;467210;456;483;436324;2;120;44.88;10
2/03/2026;467211;537;580;436325;4;1700.99;1082.51;8
2/03/2026;467212;45;530;436326;2;4.99;1.8663;8
2/03/2026;467213;98;375;436327;3;2181.5625;1320.6838;8
2/03/2026;467214;195;477;436328;1;4.99;1.8663;4
2/03/2026;467215;549;217;436329;1;34.99;13.0863;4
2/03/2026;467216;474;479;436330;4;8.99;3.3623;8
2/03/2026;467217;643;311;436331;2;3578.27;2171.2942;4
2/03/2026;467218;23;491;436332;1;53.99;41.5723;4
2/03/2026;467219;585;537;436333;4;35;13.09;4
2/03/2026;467220;35;487;436334;4;54.99;20.5663;21
2/03/2026;467221;50;355;436335;2;2319.99;1265.6195;10
2/03/2026;467222;525;217;436336;4;34.99;13.0863;21
2/03/2026;467223;572;225;436337;4;8.99;6.9223;10
2/03/2026;467224;212;528;436338;2;4.99;1.8663;8
2/03/2026;467225;585;358;436339;2;2049.0982;1105.81;8
2/03/2026;467226;474;480;436340;4;2.29;0.8565;10
2/03/2026;467227;164;541;436341;1;28.99;10.8423;4
2/03/2026;467228;143;573;436342;1;2384.07;1481.9379;8
2/03/2026;467229;142;463;436343;1;24.49;9.1593;8
2/03/2026;467230;333;485;436344;1;21.98;8.2205;10
2/03/2026;467231;2;217;436345;3;34.99;13.0863;10
2/03/2026;467232;416;485;436346;4;21.98;8.2205;8
2/03/2026;467233;537;312;436347;2;3578.27;2171.2942;8
2/03/2026;467234;411;566;436348;1;742.35;461.4448;10
2/03/2026;467235;411;214;436349;3;34.99;13.0863;21
2/03/2026;467236;258;538;436350;3;21.49;8.0373;8
2/03/2026;467237;213;463;436351;3;24.49;9.1593;8
2/03/2026;467238;302;222;436352;4;34.99;13.0863;8
2/03/2026;467239;50;225;436353;2;8.99;6.9223;8
2/03/2026;467240;514;480;436354;3;2.29;0.8565;4
2/03/2026;467241;231;222;436355;1;34.99;13.0863;8
2/03/2026;467242;528;538;436356;3;21.49;8.0373;21
2/03/2026;467243;142;214;436357;1;34.99;13.0863;21
2/03/2026;467244;213;479;436358;3;8.99;3.3623;4
2/03/2026;467245;492;587;436359;2;769.49;419.7784;8
2/03/2026;467246;492;541;436360;4;28.99;10.8423;10
2/03/2026;467247;333;541;436361;1;28.99;10.8423;10
2/03/2026;467248;492;606;436362;1;539.99;343.6496;8
2/03/2026;467249;585;477;436363;1;4.99;1.8663;10
2/03/2026;467250;528;384;436364;3;1120.49;713.0798;4
2/03/2026;467251;313;478;436365;4;9.99;3.7363;21
2/03/2026;467252;513;536;436366;1;29.99;11.2163;4
2/03/2026;467253;461;380;436367;2;2443.35;1554.9479;4
2/03/2026;467254;395;480;436368;1;2.29;0.8565;4
2/03/2026;467255;513;537;436369;4;35;13.09;8
2/03/2026;467256;333;477;436370;1;4.99;1.8663;4
2/03/2026;467257;523;484;436371;1;7.95;2.9733;8
2/03/2026;467258;24;214;436372;4;34.99;13.0863;4
2/03/2026;467259;256;539;436373;4;24.99;9.3463;8
2/03/2026;467260;231;222;436374;3;34.99;13.0863;8
2/03/2026;467261;572;465;436375;2;24.49;9.1593;8
2/03/2026;467262;552;237;436376;4;49.99;38.4923;4
2/03/2026;467263;258;477;436377;3;4.99;1.8663;4
2/03/2026;467264;50;341;436378;2;782.99;486.7066;8
2/03/2026;467265;523;606;436379;2;539.99;343.6496;10
2/03/2026;467266;287;225;436380;1;8.99;6.9223;8
2/03/2026;467267;95;537;436381;1;35;13.09;8
2/03/2026;467268;98;485;436382;1;21.98;8.2205;8
2/03/2026;467269;50;484;436383;2;7.95;2.9733;8
2/03/2026;467270;164;482;436384;2;8.99;3.3623;8
2/03/2026;467271;643;332;436385;4;699.0982;413.1463;8
2/03/2026;467272;296;214;436386;3;34.99;13.0863;4
2/03/2026;467273;395;537;436387;3;35;13.09;8
2/03/2026;467274;572;539;436388;3;24.99;9.3463;8
2/03/2026;467275;195;214;436389;4;34.99;13.0863;10
2/03/2026;467276;416;480;436390;2;2.29;0.8565;8
2/03/2026;467277;213;217;436391;3;34.99;13.0863;10
2/03/2026;467278;492;541;436392;4;28.99;10.8423;8
2/03/2026;467279;528;573;436393;2;2384.07;1481.9379;8
2/03/2026;467280;234;529;436394;3;3.99;1.4923;4
2/03/2026;467281;461;582;436395;3;1700.99;1082.51;4
2/03/2026;467282;213;537;436396;4;35;13.09;21
2/03/2026;467283;351;530;436397;2;4.99;1.8663;8
2/03/2026;467284;98;479;436398;1;8.99;3.3623;10
2/03/2026;467285;492;472;436399;4;63.5;23.749;8
2/03/2026;467286;154;538;436400;4;21.49;8.0373;4
2/03/2026;467287;525;373;436401;2;2181.5625;1320.6838;10
2/03/2026;467288;411;485;436402;4;21.98;8.2205;21
2/03/2026;467289;585;606;436403;3;539.99;343.6496;4
2/03/2026;467290;9;528;436404;1;4.99;1.8663;4
2/03/2026;467291;549;361;436405;3;2294.99;1251.9813;8
2/03/2026;467292;523;472;436406;1;63.5;23.749;21
2/03/2026;467293;474;477;436407;2;4.99;1.8663;8
2/03/2026;467294;514;222;436408;2;34.99;13.0863;8
2/03/2026;467295;405;222;436409;4;34.99;13.0863;10
2/03/2026;467296;50;330;436410;2;699.0982;413.1463;8
2/03/2026;467297;2;363;436411;4;2294.99;1251.9813;4
2/03/2026;467298;231;536;436412;3;29.99;11.2163;10
2/03/2026;467299;491;225;436413;4;8.99;6.9223;10
2/03/2026;467300;195;355;436414;4;2319.99;1265.6195;4
2/03/2026;467301;9;480;436415;4;2.29;0.8565;8
2/03/2026;467302;149;234;436416;3;49.99;38.4923;4
2/03/2026;467303;159;592;436417;4;564.99;308.2179;4
2/03/2026;467304;2;477;436418;3;4.99;1.8663;8
2/03/2026;467305;643;528;436419;3;4.99;1.8663;21
2/03/2026;467306;35;313;436420;1;3578.27;2171.2942;8
2/03/2026;467307;585;528;436421;3;4.99;1.8663;8
2/03/2026;467308;395;479;436422;2;8.99;3.3623;4
2/03/2026;467309;461;488;436423;4;53.99;41.5723;8
2/03/2026;467310;143;481;436424;2;8.99;3.3623;8
2/03/2026;467311;487;484;436425;1;7.95;2.9733;4
2/03/2026;467312;601;480;436426;1;2.29;0.8565;8
2/03/2026;467313;142;377;436427;1;2181.5625;1320.6838;8
2/03/2026;467314;93;530;436428;2;4.99;1.8663;8
2/03/2026;467315;190;237;436429;3;49.99;38.4923;8
2/03/2026;467316;526;390;436430;4;1120.49;713.0798;21
2/03/2026;467317;241;529;436431;3;3.99;1.4923;10
2/03/2026;467318;176;377;436432;4;2181.5625;1320.6838;8
2/03/2026;467319;585;214;436433;4;34.99;13.0863;21
2/03/2026;467320;9;538;436434;3;21.49;8.0373;4
2/03/2026;467321;513;536;436435;2;29.99;11.2163;4
2/03/2026;467322;552;483;436436;1;120;44.88;8
2/03/2026;467323;142;214;436437;2;34.99;13.0863;8
2/03/2026;467324;287;535;436438;2;24.99;9.3463;10
2/03/2026;467325;264;478;436439;2;9.99;3.7363;4
2/03/2026;467326;234;479;436440;2;8.99;3.3623;21
2/03/2026;467327;416;234;436441;3;49.99;38.4923;8
2/03/2026;467328;296;528;436442;3;4.99;1.8663;4
2/03/2026;467329;142;480;436443;4;2.29;0.8565;4
2/03/2026;467330;258;536;436444;4;29.99;11.2163;8
2/03/2026;467331;492;477;436445;4;4.99;1.8663;21
2/03/2026;467332;66;537;436446;3;35;13.09;8
2/03/2026;467333;9;485;436447;3;21.98;8.2205;21
2/03/2026;467334;23;479;436448;1;8.99;3.3623;10
2/03/2026;467335;626;378;436449;1;2443.35;1554.9479;8
2/03/2026;467336;526;217;436450;1;34.99;13.0863;8
2/03/2026;467337;190;480;436451;2;2.29;0.8565;8
2/03/2026;467338;525;573;436452;3;2384.07;1481.9379;21
2/03/2026;467339;523;541;436453;4;28.99;10.8423;21
2/03/2026;467340;173;472;436454;2;63.5;23.749;4
2/03/2026;467341;444;489;436455;4;53.99;41.5723;21
2/03/2026;467342;142;222;436456;1;34.99;13.0863;8
2/03/2026;467343;306;477;436457;4;4.99;1.8663;8
2/03/2026;467344;35;331;436458;1;782.99;486.7066;8
2/03/2026;467345;357;477;436459;1;4.99;1.8663;21
2/03/2026;467346;601;485;436460;4;21.98;8.2205;8
2/03/2026;467347;561;594;436461;1;564.99;308.2179;4
2/03/2026;467348;461;372;436462;1;2443.35;1554.9479;21
2/03/2026;467349;24;535;436463;2;24.99;9.3463;8
2/03/2026;467350;176;582;436464;3;1700.99;1082.51;10
2/03/2026;467351;93;477;436465;1;4.99;1.8663;4
2/03/2026;467352;306;477;436466;2;4.99;1.8663;21
2/03/2026;467353;241;576;436467;2;2384.07;1481.9379;10
2/03/2026;467354;313;225;436468;4;8.99;6.9223;4
2/03/2026;467355;487;231;436469;2;49.99;38.4923;10
2/03/2026;467356;159;541;436470;3;28.99;10.8423;10
2/03/2026;467357;528;467;436471;4;24.49;9.1593;4
2/03/2026;467358;528;480;436472;3;2.29;0.8565;8
2/03/2026;467359;302;582;436473;2;1700.99;1082.51;8
2/03/2026;467360;395;314;436474;4;3578.27;2171.2942;8
2/03/2026;467361;173;465;436475;2;24.49;9.1593;4
2/03/2026;467362;98;479;436476;4;8.99;3.3623;8
2/03/2026;467363;461;489;436477;1;53.99;41.5723;10
2/03/2026;467364;635;487;436478;4;54.99;20.5663;8
2/03/2026;467365;302;536;436479;3;29.99;11.2163;10
2/03/2026;467366;313;214;436480;3;34.99;13.0863;4
2/03/2026;467367;195;528;436481;4;4.99;1.8663;8
2/03/2026;467368;264;487;436482;4;54.99;20.5663;21
2/03/2026;467369;552;530;436483;1;4.99;1.8663;10
2/03/2026;467370;525;529;436484;1;3.99;1.4923;8
2/03/2026;467371;456;217;436485;2;34.99;13.0863;10
2/03/2026;467372;234;222;436486;4;34.99;13.0863;21
2/03/2026;467373;456;479;436487;4;8.99;3.3623;10
2/03/2026;467374;231;463;436488;1;24.49;9.1593;21
2/03/2026;467375;93;530;436489;3;4.99;1.8663;8
2/03/2026;467376;643;540;436490;2;32.6;12.1924;10
2/03/2026;467377;635;225;436491;1;8.99;6.9223;10
2/03/2026;467378;286;541;436492;4;28.99;10.8423;8
2/03/2026;467379;296;539;436493;3;24.99;9.3463;4
2/03/2026;467380;35;485;436494;1;21.98;8.2205;10
2/03/2026;467381;142;369;436495;4;2443.35;1518.7864;10
2/03/2026;467382;9;477;436496;4;4.99;1.8663;21
2/03/2026;467383;50;225;436497;3;8.99;6.9223;10
2/03/2026;467384;142;528;436498;2;4.99;1.8663;21
2/03/2026;467385;154;536;436499;2;29.99;11.2163;21
2/03/2026;467386;241;360;436500;3;2049.0982;1105.81;21
2/03/2026;467387;526;313;436501;4;3578.27;2171.2942;8
2/03/2026;467388;601;389;436502;2;1000.4375;605.6492;8
2/03/2026;467389;286;217;436503;4;34.99;13.0863;8
2/03/2026;467390;306;480;436504;1;2.29;0.8565;4
2/03/2026;467391;286;529;436505;1;3.99;1.4923;4
2/03/2026;467392;295;214;436506;3;34.99;13.0863;10
2/03/2026;467393;333;473;436507;4;63.5;23.749;10
2/03/2026;467394;287;463;436508;4;24.49;9.1593;4
2/03/2026;467395;159;485;436509;4;21.98;8.2205;4
2/03/2026;467396;647;214;436510;4;34.99;13.0863;4
2/03/2026;467397;286;536;436511;1;29.99;11.2163;4
2/03/2026;467398;149;530;436512;3;4.99;1.8663;8
2/03/2026;467399;333;489;436513;4;53.99;41.5723;8
2/03/2026;467400;212;347;436514;3;3399.99;1912.1544;10
2/03/2026;467401;231;605;436515;1;539.99;343.6496;8
2/03/2026;467402;93;225;436516;1;8.99;6.9223;10
2/03/2026;467403;159;530;436517;1;4.99;1.8663;10
2/03/2026;467404;549;214;436518;4;34.99;13.0863;8
2/03/2026;467405;306;386;436519;1;1120.49;713.0798;8
2/03/2026;467406;93;343;436520;2;782.99;486.7066;4
2/03/2026;467407;286;477;436521;1;4.99;1.8663;8
2/03/2026;467408;514;480;436522;3;2.29;0.8565;4
2/03/2026;467409;296;539;436523;2;24.99;9.3463;8
2/03/2026;467410;561;528;436524;4;4.99;1.8663;4
2/03/2026;467411;143;536;436525;3;29.99;11.2163;8
2/03/2026;467412;75;536;436526;4;29.99;11.2163;8
2/03/2026;467413;164;363;436527;2;2294.99;1251.9813;8
2/03/2026;467414;306;485;436528;4;21.98;8.2205;8
2/03/2026;467415;333;353;436529;4;2319.99;1265.6195;8
2/03/2026;467416;549;574;436530;4;2384.07;1481.9379;4
2/03/2026;467417;461;334;436531;4;699.0982;413.1463;10
2/03/2026;467418;23;584;436532;4;539.99;343.6496;8
2/03/2026;467419;176;489;436533;4;53.99;41.5723;8
2/03/2026;467420;2;225;436534;1;8.99;6.9223;4
2/03/2026;467421;93;222;436535;3;34.99;13.0863;4
2/03/2026;467422;549;480;436536;3;2.29;0.8565;10
2/03/2026;467423;2;480;436537;2;2.29;0.8565;8
2/03/2026;467424;295;480;436538;3;2.29;0.8565;4
2/03/2026;467425;142;478;436539;4;9.99;3.7363;4
2/03/2026;467426;626;579;436540;2;1214.85;755.1508;10
2/03/2026;467427;386;604;436541;3;539.99;343.6496;4
2/03/2026;467428;45;541;436542;2;28.99;10.8423;10
2/03/2026;467429;523;485;436543;1;21.98;8.2205;8
2/03/2026;467430;456;479;436544;2;8.99;3.3623;4
2/03/2026;467431;143;214;436545;2;34.99;13.0863;8
2/03/2026;467432;474;537;436546;1;35;13.09;8
2/03/2026;467433;545;589;436547;4;769.49;419.7784;4
2/03/2026;467434;514;477;436548;1;4.99;1.8663;8
2/03/2026;467435;143;225;436549;1;8.99;6.9223;8
2/03/2026;467436;234;217;436550;4;34.99;13.0863;8
2/03/2026;467437;405;528;436551;2;4.99;1.8663;10
2/03/2026;467438;212;222;436552;1;34.99;13.0863;8
2/03/2026;467439;647;368;436553;1;2443.35;1518.7864;4
2/03/2026;467440;514;537;436554;2;35;13.09;8
2/03/2026;467441;95;477;436555;1;4.99;1.8663;8
2/03/2026;467442;525;538;436556;3;21.49;8.0373;8
2/03/2026;467443;173;478;436557;3;9.99;3.7363;8
2/03/2026;467444;474;311;436558;1;3578.27;2171.2942;21
2/03/2026;467445;491;477;436559;1;4.99;1.8663;4
2/03/2026;467446;626;538;436560;4;21.49;8.0373;4
2/03/2026;467447;643;311;436561;4;3578.27;2171.2942;4
2/03/2026;467448;545;362;436562;1;2049.0982;1105.81;10
2/03/2026;467449;176;378;436563;3;2443.35;1554.9479;21
2/03/2026;467450;66;477;436564;2;4.99;1.8663;4
2/03/2026;467451;411;225;436565;4;8.99;6.9223;8
2/03/2026;467452;333;535;436566;4;24.99;9.3463;8
2/03/2026;467453;98;362;436567;4;2049.0982;1105.81;4
2/03/2026;467454;456;490;436568;3;53.99;41.5723;8
2/03/2026;467455;190;482;436569;1;8.99;3.3623;4
2/03/2026;467456;2;231;436570;2;49.99;38.4923;4
2/03/2026;467457;411;374;436571;3;2443.35;1554.9479;8
2/03/2026;467458;66;346;436572;1;3399.99;1912.1544;8
2/03/2026;467459;474;479;436573;4;8.99;3.3623;4
2/03/2026;467460;528;485;436574;1;21.98;8.2205;4
2/03/2026;467461;212;537;436575;2;35;13.09;4
2/03/2026;467462;23;587;436576;1;769.49;419.7784;10
2/03/2026;467463;561;381;436577;1;1000.4375;605.6492;4
2/03/2026;467464;241;480;436578;1;2.29;0.8565;8
2/03/2026;467465;528;530;436579;4;4.99;1.8663;21
2/03/2026;467466;50;480;436580;2;2.29;0.8565;21
2/03/2026;467467;258;484;436581;4;7.95;2.9733;4
2/03/2026;467468;411;536;436582;4;29.99;11.2163;8
2/03/2026;467469;525;528;436583;2;4.99;1.8663;8
2/03/2026;467470;411;528;436584;3;4.99;1.8663;8
2/03/2026;467471;154;214;436585;3;34.99;13.0863;21
2/03/2026;467472;258;217;436586;2;34.99;13.0863;21
2/03/2026;467473;287;222;436587;2;34.99;13.0863;4
2/03/2026;467474;647;529;436588;4;3.99;1.4923;4
2/03/2026;467475;545;473;436589;4;63.5;23.749;10
2/03/2026;467476;234;574;436590;2;2384.07;1481.9379;4
2/03/2026;467477;66;535;436591;3;24.99;9.3463;21
2/03/2026;467478;357;537;436592;1;35;13.09;4
2/03/2026;467479;351;312;436593;1;3578.27;2171.2942;4
2/03/2026;467480;302;540;436594;2;32.6;12.1924;10
2/03/2026;467481;295;537;436595;2;35;13.09;8
2/03/2026;467482;601;528;436596;3;4.99;1.8663;4
2/03/2026;467483;333;485;436597;3;21.98;8.2205;8
2/03/2026;467484;93;222;436598;1;34.99;13.0863;8
2/03/2026;467485;195;363;436599;2;2294.99;1251.9813;8
2/03/2026;467486;585;490;436600;3;53.99;41.5723;8
2/03/2026;467487;461;486;436601;2;159;59.466;21
2/03/2026;467488;647;477;436602;2;4.99;1.8663;4
2/03/2026;467489;313;537;436603;3;35;13.09;21
2/03/2026;467490;561;605;436604;4;539.99;343.6496;8
2/03/2026;467491;456;529;436605;1;3.99;1.4923;21
2/03/2026;467492;601;490;436606;1;53.99;41.5723;8
2/03/2026;467493;411;541;436607;3;28.99;10.8423;10
2/03/2026;467494;357;343;436608;2;782.99;486.7066;21
2/03/2026;467495;313;539;436609;2;24.99;9.3463;4
2/03/2026;467496;491;478;436610;3;9.99;3.7363;10
2/03/2026;467497;561;358;436611;4;2049.0982;1105.81;10
2/03/2026;467498;456;379;436612;2;2181.5625;1320.6838;4
2/03/2026;467499;395;539;436613;3;24.99;9.3463;8
2/03/2026;467500;302;479;436614;1;8.99;3.3623;4
2/03/2026;467501;264;340;436615;4;699.0982;413.1463;10
2/03/2026;467502;643;476;436616;1;69.99;26.1763;8
2/03/2026;467503;647;231;436617;2;49.99;38.4923;21
2/03/2026;467504;95;491;436618;1;53.99;41.5723;21
2/03/2026;467505;313;225;436619;4;8.99;6.9223;8
2/03/2026;467506;45;477;436620;1;4.99;1.8663;21
2/03/2026;467507;357;541;436621;3;28.99;10.8423;21
2/03/2026;467508;395;477;436622;3;4.99;1.8663;4
2/03/2026;467509;173;538;436623;2;21.49;8.0373;4
2/03/2026;467510;195;485;436624;1;21.98;8.2205;4
2/03/2026;467511;444;528;436625;1;4.99;1.8663;8
2/03/2026;467512;444;529;436626;3;3.99;1.4923;8
2/03/2026;467513;474;606;436627;3;539.99;343.6496;4
2/03/2026;467514;643;488;436628;1;53.99;41.5723;21
2/03/2026;467515;173;478;436629;4;9.99;3.7363;8
2/03/2026;467516;98;475;436630;1;69.99;26.1763;4
2/03/2026;467517;159;537;436631;3;35;13.09;4
2/03/2026;467518;411;605;436632;2;539.99;343.6496;4
2/03/2026;467519;164;359;436633;2;2294.99;1251.9813;21
2/03/2026;467520;2;467;436634;4;24.49;9.1593;21
2/03/2026;467521;525;481;436635;3;8.99;3.3623;10
2/03/2026;467522;35;361;436636;1;2294.99;1251.9813;4
2/03/2026;467523;241;538;436637;1;21.49;8.0373;21
2/03/2026;467524;50;528;436638;3;4.99;1.8663;10
2/03/2026;467525;513;480;436639;1;2.29;0.8565;21
2/03/2026;467526;351;491;436640;3;53.99;41.5723;4
2/03/2026;467527;173;537;436641;3;35;13.09;8
2/03/2026;467528;386;214;436642;1;34.99;13.0863;8
2/03/2026;467529;45;562;436643;2;2384.07;1481.9379;4
2/03/2026;467530;302;231;436644;1;49.99;38.4923;8
2/03/2026;467531;643;222;436645;3;34.99;13.0863;21
2/03/2026;467532;231;539;436646;4;24.99;9.3463;21
2/03/2026;467533;50;237;436647;3;49.99;38.4923;21
2/03/2026;467534;456;382;436648;2;1120.49;713.0798;8
2/03/2026;467535;287;529;436649;1;3.99;1.4923;21
2/03/2026;467536;296;606;436650;3;539.99;343.6496;8
2/03/2026;467537;50;529;436651;2;3.99;1.4923;8
2/03/2026;467538;93;535;436652;3;24.99;9.3463;4
2/03/2026;467539;176;529;436653;2;3.99;1.4923;21
2/03/2026;467540;386;361;436654;3;2294.99;1251.9813;8
2/03/2026;467541;212;477;436655;4;4.99;1.8663;4
2/03/2026;467542;35;353;436656;3;2319.99;1265.6195;4
2/03/2026;467543;190;222;436657;2;34.99;13.0863;10
2/03/2026;467544;50;383;436658;4;1000.4375;605.6492;4
2/03/2026;467545;545;217;436659;1;34.99;13.0863;4
2/03/2026;467546;258;477;436660;3;4.99;1.8663;4
2/03/2026;467547;286;465;436661;4;24.49;9.1593;8
2/03/2026;467548;643;484;436662;4;7.95;2.9733;10
2/03/2026;467549;395;476;436663;4;69.99;26.1763;4
2/03/2026;467550;93;225;436664;2;8.99;6.9223;10
2/03/2026;467551;286;356;436665;3;2071.4196;1117.8559;10
2/03/2026;467552;528;376;436666;3;2443.35;1554.9479;8
2/03/2026;467553;142;355;436667;4;2319.99;1265.6195;8
2/03/2026;467554;537;530;436668;3;4.99;1.8663;4
2/03/2026;467555;643;361;436669;4;2294.99;1251.9813;21
2/03/2026;467556;491;541;436670;1;28.99;10.8423;4
2/03/2026;467557;50;225;436671;4;8.99;6.9223;10
2/03/2026;467558;474;528;436672;3;4.99;1.8663;10
2/03/2026;467559;75;382;436673;1;1120.49;713.0798;10
2/03/2026;467560;523;222;436674;1;34.99;13.0863;8
2/03/2026;467561;643;489;436675;1;53.99;41.5723;21
2/03/2026;467562;643;225;436676;3;8.99;6.9223;8
2/03/2026;467563;50;214;436677;1;34.99;13.0863;4
2/03/2026;467564;75;382;436678;4;1120.49;713.0798;8
2/03/2026;467565;231;465;436679;1;24.49;9.1593;4
2/03/2026;467566;306;217;436680;2;34.99;13.0863;8
2/03/2026;467567;523;217;436681;1;34.99;13.0863;10
2/03/2026;467568;523;480;436682;4;2.29;0.8565;8
2/03/2026;467569;572;355;436683;4;2319.99;1265.6195;8
2/03/2026;467570;256;479;436684;1;8.99;3.3623;4
2/03/2026;467571;416;539;436685;3;24.99;9.3463;4
2/03/2026;467572;143;541;436686;4;28.99;10.8423;4
2/03/2026;467573;23;575;436687;2;2384.07;1481.9379;10
2/03/2026;467574;537;214;436688;4;34.99;13.0863;8
2/03/2026;467575;601;485;436689;4;21.98;8.2205;4
2/03/2026;467576;212;222;436690;2;34.99;13.0863;21
2/03/2026;467577;491;538;436691;1;21.49;8.0373;4
2/03/2026;467578;24;477;436692;2;4.99;1.8663;8
2/03/2026;467579;635;604;436693;1;539.99;343.6496;4
2/03/2026;467580;405;485;436694;1;21.98;8.2205;4
